listing_id,id,date,reviewer_id,reviewer_name,comments
2818,79393003,2016-06-12,60449351,Etienne,"Très bon accueil de Daniel pour notre week-end à Amsterdam. Endroit propriété, accessible facilement en transport depuis le centre de la ville.
Daniel a été un hôte de très bons conseils afin d'organiser au mieux notre séjour.
N'hésitez pas à loger chez lui!"
2818,80013047,2016-06-15,69264437,Juliana,"Daniel,

Gracias y mil  gracias por tu estadía, no pudo ser mejor!!! Sin lugar a dudas el mejor bnb en el que estuvimos.
"
2818,83376086,2016-07-02,13275394,Alexis,Daniel was very welcoming and attentive during my stay. The room was charming and quiet. Extremely clean. Distance to downtown was reasonable with the tram and bus. 
2818,83753067,2016-07-04,35763330,Léa And Nacim,"C'est de loin note meilleur séjour airbnb. Daniel est très disponible, accueillant, attentionné et chaleureux. Nous avons partagé des bières, petits déjeuners et de nombreuses conversations! 
L'appartement est très bien situé, bien desservi par les transports (tram et bus) et très propre."
2818,88604811,2016-07-25,72231523,Martin,Wir wohnten 3 Tage bei Daniel und fühlten uns von Anfang an wohl in seinem schönen Apartment. Er konnte uns viele gute Tipps bzgl. Sehenswürdigkeiten und Essen geben und war immer offen für unsere Fragen. Auch konnten wir gute Stadträder bei ihm kostengünstig leihen und direkt die Stadt erkunden. Werden bei Gelegenheit gerne wieder kommen!
2818,89679184,2016-07-29,62490182,Leanne,"Daniel was the perfect host.  Very helpful with our stay in Amsterdam.  Good location, an easy, short bus ride to the centre of town.  The cleanliness of the apartment was exceptional!  Highly recommend a stay here."
2818,92495549,2016-08-08,66271151,Sahand,From the second you walk into Daniel's awesome abode your presented with a sense of cleanthiness beyond expectation! I was super lucky to have found Daniel as my first airbnb experience but it's a shame to be so spoiled with his hospitality you rarely find genuine chareaterstics as of Daniels! He goes above and beyond all expectations. And like I told him myself I look up to such secure cleanthiness and warmth of heart!!
2818,93329396,2016-08-12,29802439,Andrew,Daniel was quick in reply to my initial booking request and provided further information about Amsterdam upon approving my request. The apartment was clean and thankfully not up a flight of infamously steep Dutch stairs. Room was quiet and relatively close to transit. 
2818,94345094,2016-08-15,79524064,Leonardo,"Daniel es un excelente host, el apartamento es muy organizado y sobre todo muy limpio. De los mejor Airbnb que existen. Daniel siempre está presto a lo que se necesite, además de tener una solución para cada cosa durante la estadía. Muy buena experiencia."
2818,98328605,2016-08-30,82680418,Pavel,"Daniel was great, very welcoming and helpful (in czech: prostě v pohodě borec). He offered us bikes, a map of Amsterdam and suggested what to visit or where to go to a restaurant. The room was relaxing and comfortable."
2818,98771062,2016-09-01,63636738,Cordelia,Daniel was extremely helpful during our stay and provided absolutely everything we needed for a great stay in Amsterdam. His information and maps he gave us were a huge help. 
2818,100206473,2016-09-08,73407547,Nicolás,"Una gran opcion para dormir en amsterdam. Daniel fue un gran host. Muy preocupado por todo.
 Te entrega mucha informacion de la ciudad. La habitacion y el baño privado muy limpios y ordenados. 
  Es facil llegar al centro por transporte publico. Barrio muy tranquilo y seguro.
Lo recomiendo 100%
Saludos"
2818,101164053,2016-09-12,49335486,Bala Murali,"Everything was exactly as described in Airbnb website. A cozy and clean room, comfortable bed and good safety measures. A very quiet place to sleep and recharge the phone. Excellent Wifi speed. We found everything in his house was neat and Daniel has the eye for perfection and attention to details. Very well kept garden at the back of the house, immaculate clean toilet and shower.

Daniel gives you plenty of privacy and also is helpful should you need anything. This is a perfect place for someone busy who needs to feel at home after a long day at conference. Very informative guide provided by Daniel, ideal for first time visitors to Amsterdam. Very good neighborhood.

We found it an easy walk to the bus stops and tram stops and not far from the bars and restaurant. It is ideal location for us to go to RAI and also central via Rembrandt Square and Dam Square.

We really enjoyed our stay. Thank you Daniel."
2818,102834828,2016-09-19,91002807,Yueyang,"这一次的Airbnb体验,我真的没法挑剔,于是给了Daniel全部五星｡本来他是金牌房东,网上无一评价都超赞,我自己以前住过金牌房东的经历也很不错,于是我对他期待已经很高了,但最后Daniel和他的房间还是超出了我的预计!首先,房间非常干净｡主客都是脱鞋进屋,而地板确实一尘不染,让人也不忍破坏这种洁净｡其次,物品整齐有序,一应俱全,质量很好,比如床垫和枕头,比自家的还舒服;他连小音响都准备了,可以连接手机播放音乐｡再有房间设计和装饰风格我很喜欢,整体面积虽不大,但经他的设计,显得宽敞舒适,别具心裁,装饰和椅子都是他从其他国家运回来的,家里到处是植物,生机勃勃｡最后是他特别仔细贴心,他自制了地图和骑行指南,给我们解释时非常耐心,还准备了下午茶招待我们,是个很能聊的人,我最后很遗憾没能跟他交谈更多｡他推荐的景点和餐厅也很棒｡他房内还有很多惊喜,不剧透了,等你们去体验｡I would say Daniel and his house is awesome and beyond my expectation (even though I actually had quite high an anticipation), considering its flawless cleanness, elaborate decoration (combine with European and African), well-equipped room and his comprehensive guide, friendly and supportive manner. Everything seems perfect and staying in his house really made our journey more memorable. Those detailed surprises shall be revealed by the next lucky ones. Overall, 100% recommended."
2818,103691538,2016-09-23,7296254,Claude,Airbnb
2818,104385471,2016-09-26,86982412,Aidan,"I rented a bike from Daniel, and it was a great way to see the city. The room was quite comfortable, and had plenty of space. Daniel was always happy to help out. I had a wonderful time in Amsterdam."
2818,106801753,2016-10-08,68880561,Angie,"Daniel was an outstanding host, he gave clear instructions on how to arrive to the place and gave as suggestions about the city, I would fully recommend this place. He was very organized, clean place and allow us to leave the baggage during day after check out.
Thanks Daniel  "
2818,107626819,2016-10-11,51103011,Madelaine,"We had a lovely time at daniel's, he is so welcoming and answered any questions we may have. The room was perfect to return to after a day in the city centre and I thought the addition of a small table and chairs was great as my friend and i enjoyed playing cards in the evening. Overall a fantastic place to stay and I wouldn't hesitate to recommend."
2818,108003325,2016-10-13,50454874,Chen,"We have a wonderful stay in Daniel's. Daniel is kind and pretty helpful. We enjoy the clean house, cozy room, welcome tea, greeting card, handy map and useful information. It's the my prefect first Airbnb experience and I wouldn't hesitate to recommend. Thanks Daniel."
2818,108751543,2016-10-17,802614,Amit,"What an honor staying with one of the first hosts in Amsterdam. You can clearly see how much he cares about his guests with how meticulously clean the place is and how he has the place set up. He has thought about the whole guest experience end to end and it seems like he has perfected it over the years.

he was a wonderful host and the place was perfect! "
2818,111903584,2016-11-02,82401443,Nicolas,"La estadia en lo de Daniel fue perfecta. Nos atendio muy amablemente y la casa estaba super ordenada. La ubicacion es perfecta porque esta cerca del centro, a 10 minutos en bici."
2818,112698523,2016-11-07,1425576,Patrick,"Daniel has been a perfect host, we never had an issue and he was always responsive, even at late night or early in the morning!"
2818,113850246,2016-11-14,99107178,Imogen,"Daniel, our host, was very welcoming. Everything in the room was clean and perfectly organised. Also he was very helpful towards us and provided us with maps of the city and bus schedule information. 
He was very easy to contact if we needed any help "
2818,115891219,2016-11-27,57460462,Jessica,"Daniel was one of the best Airbnb hosts I have ever had. He communicated with us prior to and during our visit, providing tips on how to navigate the area and even events happening the weekend we were in Amsterdam. Immediately upon arrival, he provided us with maps and useful brochures. The apartment was extremely clean and the room looked exactly like the pictures. Daniel even let us leave our luggage at the apartment on the day of checkout since our plane was departing later in the evening. Would 100% reccomend staying in Daniel's home!!!"
2818,116967809,2016-12-04,35993834,Pol,"Easy: daniel is awesome! so friendly, he help us with everything, he provide a fridge with drinks in the room, maps...... just the best airbnb ever, thanks for everything!!!"
2818,125122782,2017-01-04,7332531,Alessandra,Daniel is a perfect host and the house and the room are very nice
2818,133044765,2017-02-20,13200559,Markéta Lukšová,"Daniel is the best host ever! 
He gave us any information we could possibly need...and maps! 
He is very nice and so is his home. 
Thanks a lot again! 
"
2818,133899987,2017-02-25,74924579,Gordon,"Daniel's place was great, and Daniel wad very easy-going and helpful."
2818,134619590,2017-02-28,110434784,Gregory,"Daniel nous a reçu comme des princes, nous étions la pour visiter ville et environs. 

Avant le voyage : un max d'informations, réactifs, précis. Vous aurez tout pour trouver appart', train,...

Accueil : il prend le temps de recevoir, à l'écoute il est de TRÈS bons conseils.  Daniel est quelqu'un d'attentionné, De cultivé, qui saura vous mettre à l'aise. 

L'appartement est impeccable, tout est ""carré"", propre. À proximité du tramway (14) et bus (22) POUR LE centre/la gare. À 10' EN gros. 
Possibilité de louer velo, supérette à 100m,...nickel !

Daniel nous a même invité à sa table un soir,...Que dire, Si ce n'est : ALLEZ Y LES YEUX FERMES !

Merci pour tout Daniel. "
2818,135250541,2017-03-04,3573745,Amy,Daniel was an amazing host! His apartment was really nice and clean. Love the neighborhood as well. 
2818,137042853,2017-03-13,42356044,Sophie,"Daniel was amazing. The whole trip was great! From offering us a drink (and nibbles!) upon arrival to sending travel tips for trains AFTER we'd left for the airport, and everything in between, he was the perfect host. I had some issues with the bike we rented from him (I'm very short!!!) and he had got his tools out and adjusted the bike for me before I had even woken up on day 2. Just brilliant. Also, the house was impeccably clean!! A lovely, friendly and very easy-to-talk to man. Thank you so much, Daniel :) "
2818,140174246,2017-03-28,68398465,Jeremiah,Daniel was an absolutely fantastic host. The first day he welcomed us in and provided information and suggestions on things to do around the city. I would highly recommend staying with Daniel for anyone traveling to Amsterdam.
2818,142774264,2017-04-09,32648031,April,"很幸运能在旺季订到Daniel家一周,超乎想象的好,安全､安静､整洁,房东热情得恰到好处,房间里有你可能用到的一切,有热水壶哟~暖气温度成迷,有的时候夜里没有会觉得冷,和房东说就好啦,不习惯光脚记得带双拖鞋｡沟通邮件里的很多信息都非常有用,省去很多自己找攻略的时间｡从国内去的话不用怕退订严格,荷兰签证很好办的,一天出签给了一年多次,放心订吧,再也找不到性价比这么好的房子了!位置不算偏,阿姆超级小,这要在北京还算二环以里呢……附近四个方向都有公交去到各个区｡Daniel实在太贴心啦,听说我要吃蘑菇还非常严肃地讲了注意事项,让我在家里试注意安全｡我自己带了小礼物去,走前还收到了回礼,大家也可以带点自己那里特产过去,他连凤爪都觉得好吃呢接受度可高了哈哈哈~"
2818,146461106,2017-04-23,82054823,Nicole,"Daniel is warm, welcoming and extremely helpful. He did everything he could before and after arrival to make sure we were comfortable. This included maps, and instructions along with things we could see and do and how to get there. I would recommend Daniel to anyone. "
2818,149245078,2017-05-03,25064576,Alex,"Everything is great, thank you, Daniel!"
2818,151714408,2017-05-14,105141578,Miguel,"Daniel is the perfect host! Very nice, is very flexible and thoughtful. Gives all the information that tou need to walk/ride around town! 
The house is in a quiet area but near the center. If i come back to Amesterdam i hope that daniel house is free!"
2818,152548893,2017-05-17,659272,Karlene,"Daniel warmly welcomed me and provided travel books, information a map  with locations of tourist spots and the number and type of transport to use. He kindly organised an ""e"" ticket for me and was very approachable to my needs and requests.
The apartment was very clean and I appreciated his welcoming note and vase of tulips. I felt comfortable  as a mature person travelling alone in this neighbourhood which is walking distance to restaurants, laundrettes and a supermarket. Daniel is great host. 
Karlene from Melbourne Australia"
2818,153178657,2017-05-20,18973112,Eléa,"Daniel is a great host and very arranging. Everything was really clean and the location is nice (very close to downtown by tramway or bus)
I definitely recommend it if you want to spend quality time in Amsterdam and have nice tips. "
2818,154152601,2017-05-23,110240282,Gonzalo,"Daniel es un excelente anfitrión, lo recomendamos totalmente. Cerca del bus y una zona muy tranquila. Te sentís como en casa."
2818,158529822,2017-06-07,64367573,Julio,"Daniel is an extremely pleasant person - an experienced traveller  himself. His room and service area (bathroom and toilets) are probably  the cleaner on thus planet- I really plan to indicate his name for the Nobel Prize, if the Sweddish Academy opens an airb&b competition... Serioysly now - we enjoyed his place a lot. The mattress of his bed is unbelievable - so confortable (I never trusted soft matresses- my back is very senstive). Riding a bike one can easily reach the central area within 20-30 min depending on your energy and wind factor. Thre is a nice park nearby (7 min). We had a fantastic spring wheather most if the time  (3/4 d) which obviously makes a difference. In two occasions we returned home at 1:15 am - it was safe and  fun.  If you are less lucky and must face cold  rain, the tram and bus are not too far, but you need a strong umbrella (Daniel will provide you if required). In summary - Enjoy his room because Amsterdam (with sun) is an urban paradise. Daniel is a privileged man..."
2818,160959292,2017-06-16,26702728,Yilong,"房主Daniel本人非常注意卫生,所以房间很干净,设备也很齐全｡
另外,房主对于安全非常重视,在房子里设置了警铃,不过,阿姆斯特丹这么安全,根本不需要这些东西嘛,哈哈"
384909,4380160,2013-05-01,401337,Trevor,"A beautiful apartment in a wonderful location.

We had a wonderful time in Amsterdam. Absolutely amazing. Thanks so much for making it so great.

Also, here's a time lapse I made of a sunset from the roof of this apartment:

 (Website hidden by Airbnb)"
384909,5461640,2013-07-01,4870438,Clarissa,"Sehr gut gelegen , herzige Loft mit viel liebe eingerichtet. Gute Gastgeberin mit einem persönlichem Homeguide für die ersten guten Eindrücke in Amsterdam."
384909,5644188,2013-07-09,286550,Alessandro,"The apartment is cosy, clean and modern, located on a quiet road in the beautiful Jordaan district. We would definitely recommend Lisanne's place and would be happy to come back!"
384909,6226677,2013-08-04,7575494,Francoise,Appartement très agréable parfait pour un couple. Le quartier est génial et à conseiller sans aucune restriction
384909,6317445,2013-08-07,5393921,Emma,The reservation was canceled 4 days before arrival. This is an automated posting.
384909,6623537,2013-08-19,7483434,Hava,Fabulous appartment! Just perfect!
384909,7175120,2013-09-09,8085687,Rutger,The apartment was very cosy and the street was quiet and with a neighborly atmosphere. Lisanne has made the stay very problem free and of course the apartment is right in the middle of beautiful Amsterdam so there is nothing more to ask for.   
384909,7328162,2013-09-16,7491047,Lior,"Great location , nice apartment "
384909,7737500,2013-10-01,2735521,Mary Ann,"We had a great time in Lisanne's apartment! She was waiting for us when we arrived, and her directions and recommendations for things to do and places to eat were fantastic.  Her place is in a great location in Amsterdam.  It was easy to walk everywhere or hop on the convenient trams.  We would definitely stay here again!"
384909,7866985,2013-10-06,1638092,Ekaterina,The reservation was canceled 12 days before arrival. This is an automated posting.
384909,9614273,2014-01-03,3834303,Leopold,"Lisanne and her boyfriend are really nice persons and their apartment is just perfect and we felt like home till day one.The apartment is in the heart of Joordan, a really nice district in east amsterdam. My girlfriend and me where celebrating new year at her amazing roof-terrace where we saw the best firework EVER !!! When we come back in summer we would like to stay there for sure."
384909,11778866,2014-04-14,335526,Raphael,"Très bon séjour, appartement très sympa, merci Lisanne !"
384909,12869998,2014-05-12,6168873,Brandon,"Fantastic location, fantastic host, and beautiful apartment.  Lisanne was a very accommodating host, providing some great recommendations for food in the area along with a guidebook of other things to do.

Her apartment is beautiful -- a perfect one bedroom apartment, modernly decorated and furnished, with a fantastic private roof-deck directly accessible from the apartment (see the spiral stairs in the apartment photos).

And the apartment's location right in Jordaan was great -- easy access to trams and buses, easily within walking distance of the more touristy area but still a nice, quiet neighborhood feel."
384909,13196092,2014-05-21,15106768,Ellora,"Lisanne was an absolutely lovely host. She was so genuine and helpful. She even gave us her homemade guidebook and offered to book us a reservation at a restaurant in case we wouldn't have time to do so before arriving in Amsterdam. Her apartment was beautiful, artistically decorated, and full of light and space. The roof top terrace was to die for. I could hardly leave it to go out in the afternoon. If i could I would move the apartment to California so i could live in it myself! But its much better in Amsterdam :) I highly recommend this place! "
384909,15824094,2014-07-16,13976190,Daniel,"Lisanne made us feel completely welcome, from the pre-departure communication to the warm welcome upon our arrival at her place.  She patiently answered our questions and came over during our stay to trouble shoot a problem.  Excellent."
384909,16157620,2014-07-22,15619805,Max,"Lisanne and her apt made this a stay to remember. --- She is an excellent host that will meet you on-time and show you the ropes of the city (via recommendations, numerous maps, educational materials, tour information, etc). --- Because she works in the Amsterdam culinary scene herself, you should most definitely follow-up on her restaurant suggestions. She was spot-on when it came to a # of places. --- With regards to the apartment, it is an easy sell. The location can't be beat. While it is in walking/riding proximity to most everything you might want to see in Amsterdam (especially the many great cafes, coffeeshops, etc. of the Jordaan), it is on a quiet side street where you won't be bothered by the Stag Night type of crowds that tend to frequent the main canals. --- As many other reviewers have shared, the apartment is to die for. If you're lucky enough to catch the city when the sun is out, you'll make lifelong memories up on the roof deck, where you can hear the bells of Westerkerk and see the vast majority of this corner of the city. Also, if you're a guest here, you'll inevitably get a bit of furnishing envy. Lisanne put a lot of time into her place and it shows. --- Zero complaints. Heaps of praise.      

"
384909,16507078,2014-07-28,1376288,Katie,"Lisanne greeted us and showed us around the apartment brilliantly!
The location is wonderful, nice walk to central and around the canals. Great roof terrace and views, lots of space to lounge and eat and bed big and comfortable. Lovely cafe on the end of street and beautiful neighbourhood. Highly recommend."
384909,17225387,2014-08-09,15274557,David,"We had a great three nights at Lisanne's apartment. It has all you could need for a great time in the great city that is Amsterdam, it comes as advertised, with the roof terrace on a warm evening a particular pleasure. Lisanne was excellent to communicate with, and checking in and out was done without any problems. We did have builders renovating the apartment downstairs making a bit of noise on one of our days, but as we were out and about in the city it was not too much of a problem, and the work is now done anyway so is unlikely to affect anyone in the future. Just note if you are looking for the cutlery in the kitchen, it's hidden in a secret draw at the top of the big drawer under the gas stove, but it is definitely there to use! The apartment is centrally located and you can eat and drink in great places nearby. Hiring bikes from Bike City around the corner offers the best transport option for enjoying Amsterdam and its environs, and we had a great day riding north of the city. All in all, you can't go wrong with this place. "
384909,17375951,2014-08-11,4586437,Diego,"Lisanne apartment is a great option for those looking for an accommodation in Amsterdam. It's spacious and comfortable. The apartment is located in Jordaan, an area with plenty of restaurants, bars, shops and galleries. You will find yourself in a lovely neighbourhood and minutes away from Amsterdam Centraal. I highly recommend."
384909,18000001,2014-08-20,4091580,Eric,"Nous avons été ravis de notre séjour chez Lisanne. L'appartement est très agréable et tout est fait afin que vous vous sentiez bien. 
Il est très bien situé dans Jordaan, quartier calme et très sympathique, un peu à l'écart de l’effervescence du centre ville.

En résumé tout s'est très bien déroulé et nous ne pouvons que conseiller cet appartement pour votre séjour à Amsterdam. "
384909,21209782,2014-10-13,339429,Camilla,"Nice apartement at perfect location. Lisanne was very helpful with different kinds of details; ex making a reservation at a really good restaurant for us, leaving the keys to be picked up at a bar, explaining how to turn up the heating in the apartmnet when it got Cold etc. It made us fell welcome!"
384909,22313375,2014-11-03,16894969,Gonzague,"Lisanne welcome us very well with a guide book and all the activities we can make in the neighbourhood. The flat is really nice and very well located in Amsterdam.  The rooftop is really nice when it is sunshining.The only thing we did not understand is how the flat fits for 4 people.
  "
384909,24814937,2015-01-03,713744,Chiara,"We loved the listing, we could see ourselves living there! It was exactly what we expected: tastefully decorated, with plenty of space for 2 people and a very comfortable bed. The location was also perfect. We were there for NYE and the fireworks from the rooftop were incredible! Lisanne left us good restaurant and bars recommendations and we really enjoyed the ones we tried. Communication with Lisanne before check-in was easy and made things smooth. We hope to meet her in person next time we're in Amsterdam, I'm sure we'd get along! "
384909,26332959,2015-02-09,6233112,Corey,"Really nice place! Great location with easy access to the 13 and 17 trams. Nice canal walking areas with cool little bars and cafes one block away up the street that the apartment is located on. We wanted a weekend getaway from the craziness of Paris work weeks. We found the place designed very well and provided all the needs we wanted. I will rent here again for sure. 

Cheers
Corey-"
384909,26467858,2015-02-13,25884852,Kerstin,"Toller Aufenthalt in Amsterdam ! Zentral gelegene Wohnung ! Wir haben uns sehr zuhause gefühlt .Superschneller check in ...unkomplizierter check out .Wein und Bier im Kühlschrank, Fernsehen nur über Smart Tv ,war aber nicht so wichtig . Bäcker gleich um die Ecke ....Unterkunft empfehlenswert 
LG Julian und Kerstin"
384909,26793722,2015-02-19,14474706,Justin,"We had a great time staying at Lisanne's apartment. It is a friendly and welcoming space just like the host. She left detailed instructions and made sure we were taken care of. Awesome location. 

"
384909,26879441,2015-02-21,27063754,Charles,"Spent 2 nights at the flat with my wife - wanted to relax and enjoy the city. The location is simply perfect. We walked the whole time as close to everything. Quiet street in buzzing part of town.
The flat is nice. Well decorated and with a homey feeling to it. Perfect for a couple but no more.
Didn't meet with Lisanne - but very helpful throughout."
384909,27001990,2015-02-23,17202240,Sarah,What a great apartment - lovely location int he Jordaan (best district in Amsterdam) with great cafés and bars nearby and just 2 steps from the Anne Frank house and Prinsengracht. The rooftop terrace offers lovely views of the city and the spacious apartment is ideal. Lisanne's tips were especially helpful and we really felt welcome in her home! Can't wait to return on my next weekend break
384909,27341710,2015-03-02,17776003,Penelope,"Absolutely loved Lisanne's apartment. It was perfect! 
We did have some trouble with the heating but she was always available. She was lovely and we are definitely coming back!! "
384909,27709544,2015-03-10,17446264,Daisy,The reservation was canceled 53 days before arrival. This is an automated posting.
384909,27810094,2015-03-12,6583774,Jay,"We felt so lucky to get this flat! Lisanne was a fantastic host and her flat with rooftop terrace was beautiful and cozy! The neighborhood is great and friendly with lots of little boutiques and delicious restaurants! On the day we were supposed to leave, Lisanne  let us stay for a couple of extra hours to go to breakfast at a restaurant that she recommended and even worked to get a reservation for us. Each and every time I texted or emailed with a question, she responded within 5 minutes and was always very hospitable. We would try to stay here again if it was available when we're back in town."
384909,53772430,2015-11-12,41222063,Brian,Lisanne was a very good host. We did not meet her because she was out of town but she made it very easy to pick up the keys and answered any questions we had in a timely manner. Her place is full of interesting things to look at and is in a very cool neighborhood. 
384909,54143602,2015-11-16,46174883,Megan,"We absolutely loved Lisanne's gorgeous bohemian apartment! It's a great size for two and the location is perfect. About 20 min walk (or 10 min tram) from the centrum and it's a pleasant walk provided it's not raining! The area of jordaan is great too and well worth exploring. Lisanne as a host was fantastic. Nothing was too much trouble and she got back to any query we had within hours - from breakfast recommendations to hair salons! (where, by the way, we got the best blow dry ahead of a evening out!) We can't recommend this place enough. Thanks again Lisanne for a wonderful weekend in your amazing city x"
384909,55998534,2015-12-07,36472453,Wyatt,"Cool place in a good area. 
Some great local pubs nearby that aren't as touristy. Within a short walk of the touristy stuff if that's what you want. Lisanne is really easy to work with. TV remote was broken... everything else was as described and shown. Nice rooftop patio. Definitely not for anyone that find steep stairs challenging. Would stay here again. "
384909,57677551,2015-12-28,20346995,Matt,"Awesome flat in an awesome location-very central. Lisanne is very hospitable and I'll certainly be recommending the flat to friends / staying there myself again.
"
384909,58866429,2016-01-05,671263,Amber,The listing and location in Amsterdam were great. It's steps away from lots of shops and cafés in the Jordaan. The listing had everything we needed to stay comfy and get around Amsterdam easily.
384909,59190292,2016-01-07,32142238,Joshua,The host canceled this reservation 25 days before arrival. This is an automated posting.
384909,60616081,2016-01-25,46959080,Corrine,"Absolutely beautiful apartment! Lovely, clean rooms and the roof terrace was amazing! Would definitely recommend. Thanks so much for having us Lisanne."
384909,61070588,2016-01-31,12543669,Eleanor,"Our stay at Lisanne's flat was great. The place is beautifully decorated and in a great location not too far from everything you would want to see in Amsterdam. Lisanne made it easy to pick up the keys, and when there was a hiccup in that plan she was very easy to get ahold of and resolved the issue right away. The only thing I would mention is that when we arrived, there was a full trash bin, little to no toilet paper, the toilet brush still in the toilet, and wet laundry in the washing machine... This listing requires you to pay a cleaning fee, so if you have to pay for the place to be nice and clean for the next guest, it would have been nice for it to be totally clean for our stay. But all in all, a great stay!"
384909,61333888,2016-02-02,21535236,Yiyi,Lisanne is such a lovely landlord. I literally love the way she decorates her apartment. It's very lovely and cozy. Where she lives is pretty much close to everything. Quite area and a nice neighborhood :) 
384909,69571543,2016-04-11,36606015,Marius,"The experience at Lisanne's was a good one but only because of positive vibes. The place was in a great location where you could get to Central Station by foot if needed (or trolly). or walk about Jordaan. It was the perfect mixture between all of the touristy stuff Amsterdam has to offer but also a local side which most people dont get to experience which is a bit more open, relaxed and less stressful.

One issue I had with my stay was when we arrived the place was not cleaned at all. We had to replace the bed sheets on our own which was a huge inconvenience after traveling to Amsterdam, there was trash in the can and the place was dirty. "
384909,74832129,2016-05-17,11251227,Clementine,"Lisanne a fait tout le nécessaire pour nous accueillir dans les meilleures conditions possibles ! Son appartement est spacieux, lumineux, calme et décoré avec énormément de style et de goût ! Le roof top est le petit plus qui fait tout son effet et qui permet de passer un moment agréable pour l'apéro ou le petit déjeuner avec la superbe vue sur les toits de Joordan. L'emplacement de cet appartement est idéal pour profiter pleinement du centre d'Amsterdam, tout est accessible à pied ou à vélo et le quartier de Joordan est super pour profiter des bars sur les canaux, des restaurants chaleureux qui proposent qui plus est de la très bonne cuisine !  "
384909,74846304,2016-05-17,62609796,Olivier,The host canceled this reservation 31 days before arrival. This is an automated posting.
384909,75766870,2016-05-22,21455373,Serap,"Lovely, pretty area of Amsterdam. Clear instructions from Lisanne and an information booklet before the trip to help make any plans. Thank you Lisanne for use of the beautiful apartment."
384909,79888867,2016-06-14,15362915,Heather,"Loved this quirky apartment and the eclectic mix of furnishings, lights, vases, plants and crystals. Situated in a lovely quiet street with lots of roses and other flowers.
Lisanne had provided an extremely useful guide - especially restaurant and cafe recommendations.
The Joordan is a great part of Amsterdam to stay in walkable distance to most places we wanted to visit. 
Would thoroughly recommend this apartment."
384909,85455583,2016-07-11,19497183,Peter,"Had an absolutely fantastic time here in Amsterdam. Lisanne was an amazing host, incredibly knowledgable and helpful! Her apartment is awesome. Loved the decor and the roof deck was stunning. We had wine on the roof each evening, and the flat is conveniently located close to the center of town. Quiet neighborhood, but quick walk to all the hustle and bustle. Very happy, and would absolutely stay here again! "
384909,87101216,2016-07-18,12824177,Florence,Lisanne was an excellent host. The apartment was perfect for two. The apartment has a great lay out and all the modern amnesties you might need. Highly recommend this place. 
384909,90225987,2016-07-31,26485231,Adeline,The host canceled this reservation 27 days before arrival. This is an automated posting.
384909,90226322,2016-07-31,470950,Christine,The host canceled this reservation 24 days before arrival. This is an automated posting.
384909,96448118,2016-08-22,8481207,DrDrea,"Positive energy flat in the beautiful Jordaan neighborhood. 

We were thrilled with Lisanne's place.  As soon as we walked in we felt like we were home.  The place is super cool and filled with Buddhas, amazing textiles from around he world, good books, sound system, crystals and good vibes.  The terrace above is the perfect place to chill or meditate too!  It is set up with bamboo planters, Tibetan prayer flags, patio furniture and a hammock!  We had everything we needed and enjoyed an entire week at her place. 

Lisanne is super fast at responding to anything. You need and cares about all her guest.

I highly recommend her place!

"
384909,104046320,2016-09-25,61042665,Neil,Lisanna's apartment was great and perfectly located just outside the hustle of the city with a short walk to travel links and the trendy streets of Jordaan district.  Key collection was easy from just outside the station and Lisane's communication prior to arrival was great so we knew just what to do.  Apartment was a great space and the roof terrace was ideal for the sunny weather we had.  All in all it was ideal for our needs it would have been nice to stay longer.
384909,104855813,2016-09-28,5222408,Michael,"Lisanne is a generous and gracious AirBnB host - truly among the best that I've encountered.  I felt very much at home in her flat in large part to Lisanne's hospitality, and then because as the other reviews indicate, it is perfectly situated, well appointed, and warmly decorated.  I most appreciated the extremely comfortable bed because I woke up refreshed and ready to explore Amsterdam each day and Netflix on the TV because, well, I'm a TV junkie.  

Many frequent AirBnB'ers have likely become used to sterile flats that are investment properties for hosts.  Lisanne lives in her flat at times and you will find traces of her throughout the apartment like clothes in the wardrobe, food in the fridge, a hairband on the nightstand.  In general there's more stuff than in the photos.  Your experience will be more like staying at a cool, Bohemian friend's place while she's out of town than staying in a corporate apartment.  This is your home away from home in Amsterdam! "
384909,108651738,2016-10-16,10400255,Jess,The host canceled this reservation 28 days before arrival. This is an automated posting.
384909,108674216,2016-10-16,20737159,Samantha,"The loft is in a very good location, close to tram & bus stops so it was very easy to get around the city. It was easy to find from the address even though it was dark when we arrived. The key was left for us and they were expecting us so ther was no problem getting the key and the instructions to get access to the loft were accurate. The description and pictures are accurate, the roof terrace was lovely. 
The steps to get up to the loft are quite steep so people with poor mobility will struggle. "
384909,120057569,2016-12-07,7380134,Jonathan,The host canceled this reservation 37 days before arrival. This is an automated posting.
384909,124559349,2017-01-02,68360014,Senay,"The place was great with warm retro atmosphere; great location that you can feel theold Amsterdam. 

We loved the place. Quite, clean and central.

"
384909,129043304,2017-01-29,17922845,Geet,Perfect for our weekend visit! Thanks
384909,139956314,2017-03-27,21073386,Rachel,"A nice top floor apartment with roof terrace.  It's a great eclectic mix of art and furniture with beautiful elm floors, rugs and large windows which allow light to flood in.  The bed was very comfortable, lovely organic hand wash and the location is in a quiet street with excellent cafes just a few minutes walk.  It is a 20 minute walk from the central station. "
